[100,420835]
[35646,2292]
[35737,3894]
[35894,2980]
[36107,6358]
[36317,2157]
[36367,4534]
[36400,3566]
[36402,5237]
[36417,2216]
[36506,8064]
[36555,2253]
[36569,3993]
[36571,5159]
[36581,4889]
[36601,4454]
[36604,3377]
[36615,9786]
[36619,2764]
[36630,2110]
[36642,2620]
[36657,20683]
[36878,10197]
[37008,2342]
[37034,2236]
[37056,2541]
[37081,2301]
[37101,2186]
[37118,5256]
[37195,8576]
[37368,4566]
[37381,2194]
[37561,2587]
[37585,8540]
[37623,2398]
[37633,2304]
[37669,2162]
[37724,2046]
[37785,2172]
[37795,6776]
[37812,3653]
[37827,8770]
[37860,2932]
[37903,17587]
[37910,5781]
[37929,2329]
[37957,4462]
[37969,5956]
[37986,2468]
[38098,2626]
[38171,2349]
[38219,2937]
[38248,5257]
[38256,2752]
[38279,4500]
[38411,3284]
[38431,2181]
[38594,3753]
[38667,2998]
[38682,5107]
[38710,2116]
[38798,3545]
[38870,2347]
[38903,82925]
[38970,3140]
[39192,2245]
[39200,2077]
[39207,3887]
[39252,4168]
[39320,7325]
[39336,2299]
[39371,4697]
[39466,2008]
[39497,3760]
[39566,2723]
[39625,5366]
[39656,2342]
[39840,3788]
[39912,34986]
[39917,13957]
[39939,2204]
[39944,7365]
[40026,2333]
[40028,3363]
[40088,2827]
[40099,2919]
[40126,22217]
[40175,7921]
[40292,3845]
[40322,2239]
[40354,2131]
[40413,6935]
[40428,3060]
[40431,2402]
[40453,3560]
[40509,3167]
[40518,2804]
[40527,2240]
[40586,6819]
[40616,3075]
[40680,4931]
[40773,2053]
[40866,4022]
[40921,3345]
[40938,3592]
[40953,4923]
[40966,6266]
[41161,2967]
[41264,29525]
[41420,9038]
[41437,2460]
[41476,9901]
[41480,8695]
[41554,3599]
[41561,3596]
[41563,3029]
[41579,2757]
[41730,2286]
[41747,21602]
[41770,4831]
[42071,2229]
[42076,2500]
[42145,5332]
[42150,4400]
[42201,8025]
[42216,3825]
[42268,2652]
[42284,7018]
[42323,2205]
[42358,2320]
[42388,2677]
[42428,7997]
[42440,2020]
[42488,4752]
[42497,2364]
[42531,3032]
[42744,4468]
[42763,27287]
[42889,2135]
[42911,3236]
[42956,3121]
[42974,4529]
[43078,2225]
[43079,3997]
[43092,28768]
[43113,5157]
[43118,2199]
[43161,2183]
[43179,3620]
[43193,4220]
[43231,3067]
[43273,2359]
[43287,4010]
[43339,4810]
[43352,11619]
[43405,3585]
[43413,2284]
[43418,5963]
[43426,4204]
[43467,6331]
[43702,3154]
[43713,2220]
[43868,5230]
[43960,2050]
[44020,4857]
[44108,2105]
[44121,2147]
[44136,3498]
[44142,2384]
[44235,2704]
[44290,3033]
[44394,2442]
[44398,2266]
[44418,2448]
[44424,3020]
[44433,14625]
[44465,20604]
[44613,3220]
[44622,2162]
[44671,3842]
[44707,8530]
[44819,3344]
[44930,2324]
[44950,13041]
[44988,2232]
[45024,2211]
[45135,2693]
[45170,2209]
[45200,4502]
[45365,3989]
[45376,313021]
[45466,3250]
[45496,2593]
[45518,2151]
[45541,2036]
[45557,48990]
[45839,4457]
[45930,2354]
[45967,5744]
[46039,3222]
[46111,3749]
[46142,2442]
[46232,30942]
[46246,2168]
[46263,10529]
[46319,2358]
[46391,3008]
[46445,6782]
[46510,13186]
[46520,2922]
[46563,2869]
[46715,2827]
[46752,2684]
[46775,11502]
[46790,9841]
[46792,6724]
[46902,2075]
[46984,2257]
[47035,4534]
[47049,5377]
[47077,3031]
[47135,6077]
[47326,3625]
[47392,2636]
[47410,2909]
[47492,2051]
[47509,30041]
[47591,2483]
[47658,5187]
[47660,5605]
[47686,2057]
[47761,3377]
[47884,5121]
[47911,3834]
[47919,3199]
[47999,2363]
[48030,2053]
[48064,11111]
[48102,2326]
[48223,2064]
[48275,2488]
[48276,2232]
[48374,3124]
[48384,2142]
[48499,2877]
[48537,4896]
[48610,2496]
[48667,2493]
[48712,4236]
[48832,2491]
[48912,4212]
[49025,2315]
[49049,3035]
[49071,2418]
[49108,4274]
[49114,7057]
[49153,4035]
[49156,3292]
[49332,2661]
[49385,3151]
[49393,2119]
[49394,4149]
[49445,2682]
[49508,4573]
[49514,3671]
[49522,2733]
[49561,4154]
[49565,2334]
[49566,10500]
[49568,17814]
[49637,9466]
[49646,2190]
[49875,2015]
[49988,25683]
[50116,2349]
[50264,2545]
[50301,4024]
[50551,2541]
[50558,2719]
[50560,2295]
[50614,2337]
[50683,2114]
[50746,5095]
[50814,4580]
[50852,3291]
[50877,3983]
[50917,3453]
[50925,2314]
[50945,2644]
[51022,3200]
[51120,2505]
[51125,3354]
[51497,2178]
[51513,7605]
[51578,3153]
[51656,2334]
[51703,3240]
[51755,2314]
[51915,3796]
[51955,2710]
[51979,12392]
[51995,5386]
[52043,5847]
[52247,8565]
[52347,3909]
[52433,2276]
[52436,2474]
[52508,2036]
[52812,3240]
[52822,2104]
[52856,2423]
[52903,5707]
[53112,2114]
[53125,4218]
[53197,3300]
[53257,2035]
[53323,2259]
[53424,5177]
[53532,3038]
[53563,2037]
[53615,3316]
[53622,2003]
[53752,9534]
[53814,5494]
[53821,2190]
[53900,2333]
[53922,4669]
[54022,8694]
[54069,3198]
[54100,5074]
[54155,80407]
[54197,2601]
[54265,2338]
[54286,6851]
[54345,2579]
[54425,2050]
[54442,2089]
[54450,3208]
[54512,2966]
[54579,6028]
[54602,12260]
[54675,3079]
[54678,2928]
[54751,5221]
[54809,2069]
[54857,8906]
[54880,2919]
[54905,2239]
[55014,2664]
[55097,8870]
[55167,2161]
[55370,2296]
[55412,2019]
[55417,2856]
[55563,2260]
[55735,2305]
[56032,4073]
[56175,2750]
[56210,3596]
[56262,6260]
[56281,3113]
[56362,2129]
[56573,2441]
[56695,3782]
[56704,2478]
[56872,4588]
[57028,5753]
[57050,2168]
[57272,4163]
[57317,2244]
[57319,2111]
[57347,3155]
[57361,10708]
[57480,7560]
[57548,2037]
[57826,2204]
[57835,2234]
[57927,2337]
[57940,3488]
[57951,5900]
[58003,4325]
[58026,3362]
[58058,2797]
[58077,2144]
[58129,6723]
[58185,6205]
[58222,6146]
[58240,6012]
[58347,2249]
[58352,2846]
[58383,4687]
[58604,7848]
[58652,2069]
[58604,7848]
[58652,2069]
[58775,20784]
[59124,2585]
[59134,12912]
[59136,2281]
[59228,2385]
[59275,2636]
[59306,3676]
[59307,2072]
[59378,2539]
[59382,6078]
[59394,2526]
[59503,2480]
[59628,10317]
[59722,3128]
[59997,3088]
[60168,16899]
[60204,4751]
[60331,2431]
[60385,2066]
[60486,2010]
[60631,29948]
[60671,3179]
[60804,4014]
[60854,2388]
[60903,4970]
[60985,5426]
[61007,19623]
[61073,18373]
[61174,10426]
[61175,6878]
[61255,5392]
[61276,2088]
[61413,2434]
[61429,3829]
[61431,2092]
[61517,2172]
[61603,2364]
[61648,2207]
[61754,2149]
[61807,5773]
[61834,3778]
[61859,2479]
[61988,2660]
[62019,3721]
[62102,2121]
[62169,2537]
[62177,2178]
[62279,3103]
[62305,12341]
[62358,18735]
[62483,3699]
[62560,2635]
[62590,2233]
[62663,2073]
[62674,2574]
[62691,5246]
[62798,3923]
[62801,4017]
[62820,15217]
[63014,3822]
[63061,3407]
[63075,3171]
[63163,5878]
[63538,2155]
[63587,2339]
[63590,2643]
[63711,3148]
[63791,2184]
[63875,2884]
[63918,2383]
[63952,2406]
[63953,2538]
[63964,7330]
[64190,2387]
[64228,2785]
[64262,5126]
[64298,57136]
[64417,4103]
[64489,4080]
[64715,19486]
[64795,14957]
[64959,3785]
[65019,2039]
[65096,2086]
[65157,2076]
[65165,2214]
[65245,5038]
[65376,2920]
[65431,2358]
[65453,3220]
[65488,2268]
[65743,3546]
[65747,2060]
[65764,2792]
[65906,7693]
[65953,2479]
[66021,2500]
[66029,2399]
[66082,2393]
[66152,2038]
[66244,2358]
[66353,3314]
[66435,8217]
[66505,15015]
[66559,2425]
[66576,3694]
[66668,19462]
[66724,3599]
[66748,41212]
[66780,6286]
[66821,5936]
[66898,2310]
[66914,2865]
[66977,6260]
[67030,48547]
[67075,2985]
[67101,2255]
[67301,3040]
[67450,2116]
[67542,4082]
[67612,2799]
[67616,7979]
[67677,3428]
[67711,2231]
[67724,2499]
[67725,2158]
[67761,2987]
[67764,4298]
[67851,4554]
[67890,25182]
[68187,2315]
[68235,2369]
[68246,2349]
[68261,2150]
[68268,7822]
[68382,4807]
[68485,2121]
[68491,2815]
[68581,4305]
[68630,33233]
[68660,6647]
[68699,3465]
[68706,8646]
[68722,2750]
[68747,6141]
[68770,2276]
[69176,2179]
[69194,2014]
[69226,3092]
[69231,5428]
[69329,2426]
[69336,5331]
[69489,6337]
[69629,2453]
[69696,2236]
[69827,3728]
[69973,2089]
[70083,2848]
[70106,2210]
[70155,2771]
[70191,2999]
[70228,7162]
[70252,7586]
[70340,2568]
[70455,3141]
[70479,2377]
[70498,2206]
[70608,2832]
[70628,3185]
[70687,3062]
[70714,6933]
[70779,3207]
[70916,82204]
[70932,3626]
[71022,6416]
[71097,5543]
[71235,2879]
[71241,2635]
[71260,2904]
[71330,3183]
[71347,2298]
[71379,3579]
[71478,2340]
[71493,2313]
[71596,2404]
[71623,11246]
[71627,3834]
[71890,5499]
[71932,2148]
[71954,4886]
[71979,4626]
[71986,2024]
[72040,2117]
[72429,3539]
[72446,4454]
[72460,8661]
[72650,2747]
[72681,2963]
[72689,2236]
[72716,3411]
[72717,10558]
[72723,9783]
[72829,45589]
[72838,2075]
[72862,3633]
[72972,3385]
[73017,2961]
[73240,3665]
[73247,3895]
[73256,2147]
[73264,2677]
[73311,3087]
[73762,2610]
[73976,4294]
[74089,3060]
[74119,3311]
[74130,5229]
[74211,12212]
[74220,6276]
[74238,2037]
[74284,3149]
[74554,2012]
[74691,4959]
[74775,6708]
[74842,30206]
[75010,2970]
[75090,2408]
[75092,2336]
[75149,2194]
[75195,3402]
[75516,3731]
[75679,4684]
[75730,2389]
[75794,4460]
[75926,2576]
[75944,12510]
[76060,2292]
[76062,2284]
[76081,6664]
[76094,2052]
[76126,5491]
[76133,2070]
[76134,9496]
[76146,2457]
[76210,3969]
[76269,6689]
[76321,3658]
[76348,10019]
[76455,32600]
[76499,2773]
[76528,4068]
[76564,2018]
[76712,3244]
[76950,2072]
[77119,2127]
[77123,2779]
[77366,3008]
[77493,2460]
[77550,4749]
[77638,2582]
[77736,2778]
[77745,2562]
[77861,2419]
[77916,2008]
[77950,2521]
[78020,3146]
[78026,2531]
[78062,3762]
[78076,4179]
[78095,4889]
[78129,4473]
[78134,2531]
[78253,7888]
[78306,2409]
[78380,2444]
[78661,3621]
[78799,2369]
[78878,2071]
[78921,3803]
[79014,2701]
[79058,7138]
[79137,4692]
[79143,2762]
[79313,2812]
[79581,6347]
[79625,2341]
[79688,6651]
[79726,2386]
[79807,2919]
[79831,5865]
[79846,5318]
[79956,2483]
[80060,2423]
[80254,2962]
[80330,3265]
[80349,3432]
[80354,5123]
[80492,2601]
[80560,7332]
[80813,3578]
[80835,3703]
[80853,2173]
[80923,6283]
[80948,25724]
[81016,2307]
[81205,2186]
[81228,3070]
[81244,2118]
[81258,42195]
[81437,2546]
[81492,8747]
[81654,2492]
[81812,3906]
[81941,5504]
[82009,2700]
[82038,7710]
[82316,2983]
[82450,2822]
[82461,4628]
[82492,4037]
[82824,2450]
[82848,2059]
[82896,2343]
[82919,3116]
[83104,2653]
[83244,2241]
[83426,2634]
[83506,21739]
[83714,3188]
[83756,12345]
[83838,2969]
[84212,2940]
[84561,2373]
[84599,2953]
[84707,2876]
[84829,2441]
[84862,6996]
[84880,3546]
[84884,4625]
[84922,7130]
[85016,2096]
[85035,7810]
[85085,3753]
[85123,2851]
[85269,3087]
[85491,2770]
[85495,3573]
[85582,110260]
[85623,2339]
[85637,4023]
[85674,6552]
[85812,3112]
[85905,2008]
[85976,3363]
[86281,2963]
[86363,2914]
[86429,2666]
[86477,2554]
[86636,2572]
[86671,3700]
[86780,3730]
[86816,2174]
[87098,3495]
[87188,3219]
[87291,15148]
[87351,3914]
[87442,3674]
[87574,3891]
[87588,3452]
[87620,2270]
[87846,5030]
[87894,2774]
[88105,6860]
[88213,2423]
[88225,6176]
[88413,2381]
[88428,8796]
[88646,8164]
[88669,3044]
[88735,2407]
[88742,7915]
[88754,7345]
[88795,23805]
[88885,10389]
[89083,2497]
[89187,2445]
[89209,4533]
[89497,16640]
[89520,2412]
[89626,4352]
[89768,5347]
[89807,2551]
[89951,9676]
[90023,6855]
[90036,4716]
[90059,2272]
[90091,4266]
[90199,3122]
[90207,2822]
[90311,2197]
[90504,6456]
[90540,14808]
[90636,3607]
[90698,2365]
[90796,3265]
[90828,2173]
[91008,6499]
[91205,2447]
[91323,4144]
[91697,3052]
[91704,2348]
[91792,3304]
[91806,2146]
[91825,2646]
[92087,2276]
[92227,3245]
[92261,12500]
[92354,2482]
[92414,3993]
[92447,2532]
[92551,2983]
[92567,3101]
[92682,4929]
[92724,12922]
[92797,4474]
[92882,40681]
[92914,5021]
[92964,3310]
[92993,5411]
[93008,2200]
[93019,3116]
[93163,15708]
[93179,3263]
[93193,2100]
[93200,3615]
[93201,4247]
[93293,3450]
[93388,103909]
[93496,6471]
[93562,2119]
[93570,2074]
[93694,10750]
[93752,2823]
[93790,14335]
[93847,2408]
[93859,2615]
[93860,2252]
[93930,12454]
[93980,2634]
[94103,3507]
[94326,2524]
[94418,4731]
[94548,3950]
[94614,3850]
[94635,2593]
[94677,3981]
[94678,5898]
[94724,12084]
[94855,4101]
[94878,2061]
[95060,2503]
[95077,3292]
[95205,3326]
[95209,5362]
[95247,4761]
[95276,2330]
[95364,3564]
[95380,3222]
[95705,55181]
[96086,3453]
[96130,2857]
[96159,3619]
[96434,2238]
[96556,3478]
[96648,3159]
[96782,4634]
[96861,21665]
[96947,3465]
[96983,4730]
[97122,3757]
[97211,2771]
[97255,2051]
[97290,3018]
[97406,2171]
[97447,3895]
[97450,2920]
[97519,2070]
[97522,2335]
[97550,2991]
[97590,2954]
[97671,2531]
[97690,3245]
[97795,2026]
[98000,11167]
[98133,3088]
[98170,3809]
[98203,2267]
[98270,5564]
[98334,7036]
[98367,6518]
[98418,2807]
[98490,2281]
[98611,3890]
[98684,5082]
[98971,2275]
[99109,2541]
[99196,15574]
[99295,3571]
[99405,4017]
[99427,4641]
[99638,9109]
[99655,32265]
[99791,2777]
[99864,2216]
[100075,20018]
[100078,3536]
[100251,9116]
[100487,2616]
[100534,6600]
[100580,2322]
[100619,3122]
[100682,4855]
[101226,4333]
[101248,4040]
[101412,2513]
[101501,2155]
[101551,2265]
[101582,3072]
[101742,2859]
[101827,4011]
[101857,9581]
[101882,5477]
[102038,4088]
[102091,2142]
[102282,3745]
[102365,3157]
[102412,2627]
[102421,3110]
[102515,3615]
[102582,2070]
[102634,2387]
[102636,3610]
[103008,3204]
[103030,3175]
[103045,8666]
[103177,2926]
[103208,2510]
[103237,12494]
[103283,2375]
[103346,3584]
[103374,6121]
[103549,2551]
[103613,4440]
[103761,4706]
[103953,2495]
[104073,2996]
[104109,38413]
[104475,3425]
[104665,2382]
[104812,3818]
[105030,2546]
[105127,2557]
[105305,2707]
[105340,2591]
[105463,3969]
[105541,3228]
[105796,5796]
[105976,2875]
[105977,3933]
[106047,14960]
[106079,4899]
[106149,6112]
[106237,9023]
[106352,2153]
[106631,2346]
[106704,2878]
[106726,9844]
[106823,6845]
[106854,5432]
[106954,4263]
[106984,2244]
[107049,2811]
[107153,5877]
[107283,9733]
[107381,3857]
[107459,9157]
[107581,2206]
[107727,2210]
[107769,2353]
[107845,3628]
[107845,3628]
[108174,3370]
[108254,2431]
[108272,4550]
[108464,4067]
[108482,2067]
[108543,2036]
[108570,2683]
[108615,15145]
[108642,4265]
[108769,2606]
[108969,2457]
[108976,3309]
[109178,9884]
[109231,2636]
[109447,5665]
[109514,11632]
[109705,2379]
[109707,2185]
[109930,2398]
[109991,4150]
[110003,17401]
[110004,4101]
[110016,2692]
[110226,4765]
[110248,2536]
[110291,2783]
[110344,5061]
[110393,4319]
[110639,7826]
[110665,5271]
[110736,3563]
[110769,3789]
[110967,13573]
[111020,14425]
[111138,2711]
[111385,2248]
[111500,3904]
[111575,5102]
[111605,2576]
[111727,37989]
[111867,3323]
[111886,3592]
[111917,2461]
[111968,3708]
[112050,9689]
[112060,3133]
[112070,2093]
[112225,3357]
[112239,3760]
[112318,40980]
[112654,5682]
[112863,2055]
[112917,2267]
[112931,7236]
[113232,3497]
[113497,12922]
[113755,5385]
[113798,20539]
[113826,4764]
[113902,3424]
[114017,2196]
[114022,2238]
[114102,11679]
[114147,3754]
[114292,2003]
[114346,7275]
[114589,4410]
[114630,2096]
[114711,3217]
[114787,18496]
[114901,2241]
[114907,3420]
[115196,2009]
[115316,2336]
[115457,2226]
[115466,2480]
[115633,2016]
[115830,4828]
[115944,2983]
[116005,10797]
[116163,19201]
[116191,6863]
[116401,2212]
[116491,3222]
[116703,7114]
[116975,6108]
[117261,2078]
[117346,9788]
[117584,2458]
[117586,2179]
[117656,2275]
[117673,3209]
[117737,8550]
[117742,6437]
[117753,5794]
[117770,2880]
[117805,3248]
[118088,2144]
[118226,2259]
[118347,2684]
[118366,5362]
[118369,2196]
[118462,4332]
[118523,3005]
[118544,3810]
[118713,2510]
[118725,2937]
[118784,2415]
[118898,2984]
[118962,5570]
[119048,2901]
[119146,2413]
[119157,2023]
[119177,3330]
[119266,2007]
[119274,2375]
[119360,3930]
[119387,2270]
[119491,5135]
[119510,2311]
[119545,19209]
[119863,10220]
[119920,3597]
[120111,10100]
[120181,2860]
[120563,2876]
[120897,5273]
[120966,2725]
[120990,2755]
[121106,3628]
[121347,5160]
[121607,2433]
[121676,2405]
[121693,10485]
[121704,2369]
[121774,13559]
[121918,2913]
[121920,7993]
[121972,2930]
[121984,2095]
[122007,6640]
[122787,2455]
[122825,19331]
[122957,2222]
[123034,2292]
[123152,4371]
[123321,6713]
[123456,69964]
[123532,15701]
[123613,3314]
[123622,3456]
[123637,2021]
[123699,6478]
[123741,2195]
[124072,2444]
[124205,6074]
[124394,4609]
[124496,4085]
[124520,4025]
[124543,3284]
[124622,3436]
[124667,2454]
[124685,5347]
[124912,3018]
[124927,6830]
[125032,7028]
[125122,3073]
[125130,2610]
[125241,2206]
[125341,2425]
[125361,3501]
[125466,3588]
[125519,2704]
[125568,5243]
[125611,2196]
[125827,2031]
[125881,2368]
[125964,2326]
[126094,20039]
[126128,4281]
[126171,2202]
[126250,2438]
[126273,2401]
[126334,3181]
[126454,13971]
[126615,2086]
[126759,9085]
[126849,2991]
[126857,3498]
[126978,2148]
[127068,2613]
[127229,4429]
[127312,2526]
[127373,4338]
[127399,2210]
[127538,2176]
[127918,4463]
[127924,2866]
[128100,5352]
[128113,2457]
[128385,4552]
[128386,4435]
[128424,5836]
[128597,4930]
[128776,2985]
[129029,3503]
[129161,3866]
[129182,5521]
[129241,9715]
[129287,2291]
[129319,3651]
[129626,2537]
[129665,3974]
[129878,4674]
[129993,2192]
[130329,2328]
[130372,39255]
[130489,2372]
[130886,2435]
[131040,2622]
[131542,2526]
[131721,4937]
[131742,3676]
[131764,2004]
[131989,2953]
[132111,2972]
[132256,4588]
[132299,2267]
[132460,2033]
[132787,2835]
[133015,5246]
[133124,12888]
[133480,2142]
[133636,13170]
[133990,3367]
[134092,2902]
[134135,5718]
[134405,3254]
[134623,10721]
[134750,2028]
[134841,40820]
[134993,4188]
[135234,10133]
[135349,3012]
[135367,3062]
[135394,5098]
[135630,2312]
[135770,5913]
[135782,4060]
[135831,25014]
[135837,5816]
[135917,4447]
[136221,5817]
[136346,3246]
[136557,2432]
[136722,6909]
[136801,4610]
[136807,6570]
[136938,2921]
[136946,2162]
[137023,3825]
[137030,2178]
[137095,4549]
[137177,2212]
[137255,5604]
[137270,2479]
[137356,7805]
[137453,7196]
[137468,2303]
[137969,4278]
[138102,5331]
[138307,7656]
[138416,6920]
[138589,3216]
[138629,2310]
[138736,3486]
[138877,4361]
[139039,2362]
[139077,2123]
[139650,11933]
[139734,11877]
[139812,2826]
[139894,5822]
[139985,2150]
[140055,15939]
[140160,4860]
[140161,2142]
[140174,2378]
[140187,7503]
[140247,2220]
[140290,4890]
[140343,2938]
[140432,6021]
[140506,2704]
[140592,5784]
[140644,2241]
[140665,3633]
[140777,5534]
[140823,6918]
[140874,2821]
[140923,2816]
[140998,4191]
[141038,2751]
[141186,12867]
[141361,3439]
[141788,2346]
[141841,2329]
[141859,64874]
[141949,5935]
[142312,2593]
[142316,2073]
[142357,2408]
[142582,4676]
[142697,4772]
[142985,10546]
[143218,2601]
[143309,2842]
[143338,3506]
[143435,4448]
[143601,16125]
[143695,5274]
[143733,2039]
[143805,2537]
[143814,2039]
[143980,2022]
[144177,2422]
[144454,4183]
[144486,2995]
[145021,3066]
[145190,2534]
[145199,2390]
[145420,3421]
[145539,5310]
[145547,2993]
[145668,2484]
[145947,5676]
[146000,2402]
[146360,3493]
[146392,4807]
[146496,2612]
[146536,2729]
[146655,5672]
[146876,128353]
[147237,2413]
[147575,2120]
[147789,2525]
[147886,7485]
[148007,10189]
[148146,4730]
[148250,6710]
[148288,2567]
[148509,3184]
[148634,2402]
[148679,2184]
[148689,2626]
[148818,4563]
[149270,3418]
[149326,2395]
[149357,3168]
[149498,2902]
[149574,5832]
[149755,2502]
[149911,2381]
[150027,3048]
[150039,2608]
[150123,8056]
[150439,2579]
[150515,3203]
[150878,7315]
[151127,2981]
[151149,2451]
[151267,6484]
[151435,2070]
[151466,2537]
[151531,2453]
[151774,2071]
[151808,2003]
[151846,6575]
[151890,2039]
[152023,3207]
[152175,4505]
[152195,2100]
[152200,3490]
[152212,10022]
[152576,2608]
[152636,3246]
[152822,4191]
[153084,8601]
[153361,6634]
[153678,2006]
[153731,2672]
[153756,2286]
[154051,5938]
[154181,4382]
[154249,2009]
[154291,2399]
[154451,2520]
[154520,4695]
[154551,2247]
[154755,2289]
[154765,8652]
[154766,4008]
[154799,2487]
[155061,17500]
[155090,2587]
[155202,2354]
[155296,3158]
[155381,2557]
[155399,2069]
[155457,2845]
[155473,2219]
[155577,2011]
[156054,2131]
[156196,2143]
[156237,3471]
[156477,2444]
[156585,2501]
[156755,3801]
[156807,14763]
[156995,2298]
[156997,2106]
[157072,2375]
[157336,2309]
[157336,2309]
[157546,2249]
[157634,2390]
[157639,3647]
[157710,2434]
[157732,12260]
[157852,2041]
[157871,2909]
[158428,9229]
[158822,2777]
[159002,7266]
[159108,3082]
[159199,3257]
[159227,2493]
[159582,2877]
[159676,2078]
[159711,2770]
[159745,2036]
[159801,3331]
[159821,2279]
[159920,2571]
[160171,2536]
[160174,12207]
[160259,2955]
[160308,2041]
[160319,4577]
[160344,6129]
[160631,3622]
[160655,2201]
[160775,2375]
[160880,8297]
[161008,10792]
[161124,2118]
[161182,2099]
[161443,19798]
[161450,3760]
[161659,2247]
[161688,11704]
[161794,2569]
[162060,4556]
[162629,12929]
[162927,2393]
[162995,2100]
[163297,2427]
[163310,2827]
[163448,5826]
[163575,2102]
[163590,2894]
[164300,2086]
[164436,2121]
[164699,8495]
[164758,3319]
[164785,2070]
[164870,2142]
[164888,2322]
[164929,5538]
[165045,2163]
[165387,2945]
[165480,2337]
[165584,5521]
[166275,2156]
[166668,2187]
[166705,2075]
[166714,3119]
[166836,2705]
[166839,2850]
[167022,13985]
[167390,5737]
[167551,3812]
[167635,2044]
[167745,22752]
[167932,2293]
[168035,11085]
[168159,2445]
[168283,4058]
[168557,3312]
[168778,4641]
[168822,2780]
[168835,15820]
[169278,3052]
[169911,2011]
[170030,7375]
[170074,3582]
[170076,2272]
[170115,4783]
[170272,2160]
[170401,6212]
[170524,2701]
[170783,2179]
[170788,4790]
[170829,8209]
[171301,2367]
[171330,2664]
[171365,5091]
[171506,2432]
[171714,2009]
[171751,3283]
[171775,20407]
[171958,6223]
[172086,5418]
[172120,2306]
[172174,3398]
[172197,5967]
[172203,2004]
[172379,2145]
[172494,2794]
[172540,3052]
[172659,5147]
[172687,2167]
[172695,15281]
[172823,7469]
[172995,4551]
[173072,33617]
[173108,2786]
[173394,6089]
[173443,4132]
[173447,2225]
[173622,2288]
[173907,2953]
[173963,64692]
[174480,2757]
[174605,3800]
[174834,4820]
[175106,2245]
[175445,2188]
[175523,14253]
[175530,2755]
[175551,5987]
[175563,2103]
[175567,3716]
[175716,7444]
[175742,5966]
[175820,2520]
[176036,2191]
[176067,2680]
[176080,3004]
[176117,2612]
[176145,3277]
[176156,3491]
[176171,2427]
[176232,3072]
[176235,2739]
[176285,5302]
[176330,6698]
[176497,5204]
[176622,2478]
[176780,3658]
[177277,2446]
[177596,2225]
[177714,3685]
[177777,6705]
[177853,7681]
[177857,4387]
[177932,2947]
[178072,3517]
[178299,2537]
[178335,2269]
[178351,2184]
[178513,3721]
[178679,18804]
[178735,2749]
[178830,7744]
[179038,2181]
[179313,3131]
[179350,2357]
[179371,2067]
[179394,2718]
[179440,2440]
[179855,7104]
[179904,2411]
[179960,5611]
[179982,8091]
[180006,2540]
[180076,2569]
[180083,2366]
[180265,3368]
[180379,2062]
[180621,2215]
[180631,2781]
[180713,2166]
[180800,3087]
[180919,3250]
[181013,2308]
[181020,4401]
[181298,2552]
[181438,3645]
[181637,2732]
[181667,11802]
[181807,2169]
[181813,3005]
[181947,2489]
[181947,2489]
[182055,10272]
[182194,11778]
[182338,2174]
[182409,9714]
[182460,7375]
[182518,2083]
[182626,2803]
[182649,4330]
[182700,2875]
[182801,4735]
[183050,2307]
[183201,2572]
[183235,4096]
[183315,3481]
[183467,2006]
[183496,2381]
[183510,2447]
[183677,5772]
[183721,4497]
[183728,2723]
[183758,3018]
[184063,2065]
[184086,2240]
[184100,7843]
[184141,5718]
[184207,3140]
[184245,5451]
[184247,2091]
[184311,4654]
[184425,2063]
[184426,3107]
[184496,2572]
[184638,4026]
[184677,12878]
[184782,7291]
[184794,3370]
[184804,6809]
[185038,2043]
[185042,2499]
[185202,2078]
[185247,3082]
[185975,5767]
[186060,2392]
[186072,3571]
[186274,2053]
[186549,2600]
[186614,2466]
[186704,3566]
[186789,8035]
[187265,2099]
[187500,2025]
[187756,4261]
[187773,2582]
[188070,2402]
[188340,4174]
[188361,2059]
[188578,5274]
[188625,2346]
[188716,2194]
[188921,9430]
[189061,3878]
[189194,2048]
[189209,3969]
[189319,2478]
[189437,2416]
[189481,5239]
[189497,2403]
[189500,2710]
[189713,4853]
[189814,4065]
[189910,2207]
[190182,10646]
[190715,3228]
[190835,3883]
[190861,2653]
[190868,198570]
[191002,6592]
[191344,2782]
[191535,2349]
